seqnames	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
chr10	76761857	76961887	200031	-	107.98510598056762	0.13193394557417285	0.2769162961851426	0.4764398028997309	0.6337610837249675	0.9838068459034037	Pcbp3
chr11	78962974	78984946	21973	-	696.6333924000224	-0.029370006093293967	0.4137929753460381	-0.07097753669871519	0.9434156335094476	0.9988521357470168	Lgals9
chrX	20797814	20860519	62706	+	560.5352339819326	0.15104200894737482	0.23086867123141552	0.6542334572367121	0.5129614094033593	0.9694685056416864	Araf
chrX	20925454	20931555	6102	-	17.87047880818654	0.5366495805842366	0.5229063122686006	1.0262824678019502	0.30475845883081615	0.9126978400699195	Cfp
chrX	20870166	20874735	4570	+	13.127446855638501	0.4115480371360631	0.6860597016647461	0.5998720463210833	0.5485915134010502	0.9731813725675164	Timp1
chrX	20941722	20962017	20296	-	97.923039784254	0.0029208523499255432	0.22896568192227945	0.012756725485686553	0.9898218817437116	0.9988521357470168	Uxt
chr1	36511867	36528237	16371	+	210.4463362732985	0.1686534630343795	0.2698295403306695	0.6250370616489906	0.5319467340058659	0.9731813725675164	Cnnm3
chr1	36419871	36445271	25401	-	230.52821466888653	0.4199279197418147	0.16257968081898216	2.582905302965668	0.009797221029335086	0.30089306895288764	Lman2l
chr10	76468927	76515857	46931	+	1293.2628310043583	0.057398805714298944	0.168421170712054	0.340805169989184	0.7332502581377416	0.9894929608619422	Mcm3ap
chr10	76351263	76442786	91524	-	1312.0110923738405	0.0633204738742309	0.20573650096651644	0.30777462228025493	0.7582538333384976	0.99019409495233	Pcnt
chr10	76575648	76590338	14691	+	0	NA	NA	NA	NA	NA	Ftcd
chr6	86647042	86669161	22120	-	75.01171583023569	-0.21049327555809183	0.3897907346426003	-0.5400161082615097	0.5891859236426304	0.9788085802077795	Mxd1
chr6	86691768	86733383	41616	-	221.78400583592162	-0.006619340413994155	0.19123578397880697	-0.0346135031649083	0.9723879339840195	0.9988521357470168	Gmcl1
chr6	86675151	86684522	9372	-	538.0522620155781	0.11011766641973074	0.14718350982935363	0.7481657866931052	0.4543601648989234	0.9594748042932003	Snrnp27
chr5	120800194	120812514	12321	-	89.85518569452907	1.1396585398127848	0.5747620791026256	1.9828353004640293	0.04738582953185663	0.5701849240448948	Oas1c
chr5	120861421	120873506	12086	+	0.6194184279019682	1.7932424559307298	2.4346005907220225	0.736565358097984	0.46138670803163334	NA	Oas1h
chrX	47912387	47965868	53482	+	740.5282926271742	0.016587052984929067	0.19497185621414673	0.0850740886762176	0.9322024898502026	0.9988521357470168	Ocrl
chr12	100199435	100209814	10380	+	2963.4204321910306	0.08846647202566017	0.21869334454056763	0.40452292780793625	0.6858282212513203	0.9850001652251119	Calm1
chr10	78269178	78352489	83312	-	1097.900677791844	-0.4516709073656973	0.2226108683181376	-2.0289706013823436	0.0424612847788608	0.5554473979921387	Agpat3
chr12	31390871	31473917	83047	+	0.20724496234188872	-0.12785366642914597	3.533811540930396	-0.03618010325346443	0.9711387509050226	NA	Slc26a3
chr17	56123085	56140343	17259	-	124.93969824371108	-0.31890078086584894	0.27824185581178107	-1.1461279969379299	0.25174219488071253	0.8807604455356374	Sema6b
chr17	56303321	56323486	20166	+	2075.4634090808904	0.2622540960332884	0.24898141406189278	1.0533079226873387	0.29219988898974963	0.9048138263960732	Uhrf1
chr17	56186807	56218905	32099	-	551.0078549061998	-0.18305551191693265	0.18237223868194932	-1.0037465857738082	0.3155007762267143	0.9163944749372628	Dpp9
chr11	101246028	101259546	13519	+	42.14262123430663	0.18048236380942007	0.39248899883070315	0.4598405671168114	0.6456306625243942	0.9850001652251119	Ramp2
chr7	30957770	30973464	15695	-	689.1100420333062	0.008016957568664414	0.15887949711593707	0.050459358911580036	0.9597563350144824	0.9988521357470168	Lsr
chr7	31130127	31155896	25770	-	735.3737676971411	0.5051324416445785	0.280674432931916	1.7997094939071627	0.07190652122455618	0.6519116744265554	Gramd1a
chr7	31098725	31115290	16566	-	41.49601868919585	0.2089407754799419	0.4656885667702123	0.4486706146321193	0.6536692856038846	0.9850001652251119	Hpn
chr5	70751047	70842617	91571	-	0	NA	NA	NA	NA	NA	Gabrg1
chr12	111669361	111672338	2978	-	1944.7857370243642	0.20806473537427744	0.123761263685924	1.681178174637059	0.09272831148835627	0.6957719405674937	Ckb
chr15	102406143	102436404	30262	+	3579.707502874763	-0.12854674746643502	0.28152992102219104	-0.45660065899816943	0.6479581054489469	0.9850001652251119	Sp1
chr15	102215995	102231944	15950	-	3.140545364131281	1.5622094193118194	1.6713990831114252	0.9346716981582032	0.3499575166183503	NA	Itgb7
chr15	102331709	102338139	6431	+	215.24423114667823	0.23215343614339454	0.2767673870607858	0.8388034392665173	0.40157962042840467	0.9412999123172063	Myg1
chr15	102234938	102257517	22580	-	127.85416947115083	0.5477381815971314	0.32158783568216287	1.7032304111728942	0.08852495761135516	0.6916104245460161	Rarg
chr15	102326116	102331873	5758	+	645.5596390640833	-0.16477911635658968	0.16691157311895452	-0.9872240329264341	0.32353282255667065	0.9179981261145788	Pfdn5
chr8	8617434	8661242	43809	-	1230.2654923006323	-0.3851719127322599	0.21239218243459843	-1.8134938316332112	0.0697556891344242	0.6455552760445069	Efnb2
chr1	186720978	186749358	28381	-	586.345266098424	0.08010395699243575	0.21280190220935957	0.3764250044796478	0.7066009597771872	0.9871311914015422	Rrp15
chr11	101464999	101471853	6855	+	136.91032328164204	0.5178148602784823	0.30566837377328115	1.6940413359955695	0.09025742852413521	0.6924455907901365	Rnd2
chr11	74906359	74925948	19590	-	387.8593787057251	-0.20927988369722775	0.2565450349156492	-0.8157627520097515	0.41463584071166876	0.9455925389785083	Srr
chr4	129287617	129308559	20943	+	232.85308537971758	0.15292641811364474	0.34897051974973786	0.4382215959769754	0.6612256549827102	0.9850001652251119	Sync
chr4	129136999	129144593	7595	+	25.30114315540992	-0.2813106687355153	0.38125483716872316	-0.7378546874961278	0.46060275679310114	0.9596527054489002	Fndc5
chr9	22126727	22135711	8985	-	91.70311285744886	0.24077990480644862	0.2980904625167042	0.8077410554286216	0.4192396639617744	0.9465641935420154	Acp5
chr9	22099216	22109630	10415	+	0.556030352418507	-2.628651068452228	3.4621831359778996	-0.7592466848839182	0.44770500395925406	NA	Cnn1
chr9	78081499	78109065	27567	-	111.29360330713119	0.03262354625288925	0.2795265469482198	0.11671001058419153	0.9070898571948932	0.9986629336214587	Fbxo9
chr6	3498382	3603531	105150	+	517.5775479818759	0.3634786445963139	0.13082678645315887	2.778319749728421	0.005464081969898666	0.225960098145597	Vps50
chr18	36766528	36783205	16678	-	787.6075500210977	0.056501139387282136	0.24388805000519795	0.23166833875656448	0.8167956244164757	0.9913156228231638	Hars
chr18	36793876	36799666	5791	+	713.8008314137985	0.0015715494372698334	0.1611400076051346	0.009752695563480643	0.9922185981386485	0.9988521357470168	Zmat2
chr2	164769898	164778822	8925	+	1307.7624275003898	-0.278119624337153	0.2296372962335891	-1.211125670345148	0.2258472444385097	0.8638470263965119	Ube2c
chr3	88336260	88362338	26079	+	1367.922235182127	-0.01813577249566175	0.1849135642141058	-0.09807702627300445	0.9218711299398765	0.9988521357470168	Smg5
chr3	88297116	88321767	24652	+	4812.580150396602	-0.09212653477674956	0.15059322610446962	-0.611757495073779	0.5406982156661799	0.9731813725675164	Cct3
chr3	88325023	88331313	6291	+	772.6082574765117	0.02368643532073175	0.14415339835820448	0.16431409589022455	0.8694838855955247	0.9940356459379783	Glmp
chr3	88142372	88172086	29715	+	1713.6336302859193	-0.011299930009710702	0.1906491643191631	-0.059270807978962066	0.9527364120826884	0.9988521357470168	Mef2d
chr3	88328655	88336148	7494	-	133.8547685813433	0.650136859736195	0.3118593352996303	2.084711875344543	0.0370954620562001	0.5257038036261262	Tmem79
chr6	28475139	28935162	460024	+	4194.317088512914	0.027576754576136803	0.17312908435442284	0.15928435524838097	0.873444846096799	0.9949006985961756	Snd1
chr10	77052178	77166548	114371	-	1634.5291054751365	0.0942262221388208	0.37263208826503097	0.2528666346946571	0.800371273371569	0.9903835752188638	Col18a1
chr10	77032241	77061002	28762	+	142.20524449746674	-0.047903364880263144	0.32659959274751543	-0.1466730698506897	0.8833900758251763	0.9962800254209208	Slc19a1
chr11	97159714	97187881	28168	-	11555.732111412599	-0.10045804741634812	0.14039850180766136	-0.7155207934766313	0.47428729693380967	0.9616121332297443	Kpnb1
chr11	97205842	97280638	74797	-	2739.808713151742	0.059953591631962684	0.13006724307539425	0.46094304925960666	0.6448394649543299	0.984999570847098	Npepps
chr11	97098071	97115331	17261	-	77.94442511801053	-8.377266088518574	1.1379149898144947	-7.361943698346265	1.8125142219912335e-13	2.3799669299621786e-9	Tbx21
chr11	97041560	97049213	7654	+	883.7983057911167	-0.2049379982186537	0.13792513624061287	-1.485864025982441	0.1373150906473208	0.7735326319014117	Mrpl10
chr5	4081145	4104746	23602	-	765.6976295296247	0.035542720825945937	0.23293836992298186	0.15258422576623032	0.8787261653378862	0.9954335235997006	Cyp51
chr8	123373753	123403835	30083	+	2352.075257429116	-0.23061300474235527	0.4695023306657249	-0.4911860701849136	0.6232948502645188	0.9821192248589793	Tcf25
chr18	67390717	67402749	12033	+	1361.1507348684324	-0.2837503523049417	0.21998456225140775	-1.2898648405184892	0.19709759017006295	0.83936045196118525	Tubb6
chr8	123423527	123463270	39744	+	933.3558769326276	0.47364553927937314	0.17407955416008541	2.7208568034578238	0.00651129605171029	0.24438415230688798	Def8
chr11	101877510	101894374	16865	-	0.11292030248820796	0.5656600217414365	3.533811540930396	0.16007079471830216	0.8728253069336132	NA	Meox1
chr11	101962458	101967015	4558	-	3.5270398303841906	-0.5684282118148749	1.0895264782437335	-0.5217204199857125	0.6018650049290809	NA	Sost
chr12	56531958	56536908	4951	-	0	NA	NA	NA	NA	NA	Nkx2-1
chr12	56691767	56712822	21056	+	26.142947818039914	-0.20692680416779416	0.4988001351424091	-0.4148491341300777	0.6782523482288398	0.9850001652251119	Pax9
chr13	72628820	72634198	5379	+	211.06330760854325	0.1628932431569094	0.2774505485608906	0.587107302551107	0.5571316434028696	0.9749157477582497	Irx2
chr11	94936224	94953042	16819	+	28.85860372018274	-0.8033510852052439	0.9881698235494648	-0.8129686477569618	0.41623603389966585	0.9463511862156689	Col1a1
chr11	95044474	95076801	32328	-	1959.5101197016947	-0.029367083271978987	0.21242364714328932	-0.13824771237530614	0.8900446480681377	0.9969910657142323	Itga3
chr11	94962791	94976327	13537	-	0.12648023486169943	-0.8770124986578379	3.533811540930396	-0.2481774957435717	0.8039970775614641	NA	Sgca
chr11	95120119	95125296	5178	+	182.60305759491882	0.8347047133947909	0.3648692502272871	2.2876817185192513	0.02215606309098319	0.4403557274022814	Dlx3
chr6	128362967	128376146	13180	+	1295.0421791366778	-0.11198379383332809	0.1320080955800206	-0.8483100475110317	0.39626532344313414	0.9382910261193955	Foxm1
chr6	128409444	128424931	15488	-	201.2249173546706	0.04942309744213942	0.35466146786459285	0.13935288132571763	0.8891713042314069	0.9968728665603355	Itfg2
chr6	128399296	128416427	17132	+	0.22513956077509983	0.22732341513555893	3.528036831321294	0.06443340191843276	0.9486251343902291	NA	Nrip2
chr6	128321161	128355851	34691	-	640.7606343605527	-0.2946203668334837	0.25261783347229805	-1.166269074450722	0.24350567261414757	0.8765941781971534	Tulp3
chr17	35667730	35673739	6010	-	280.06556236998	0.26833459229908896	0.28230050479846275	0.95052820571701	0.3418439290646685	0.9246983038831661	Gtf2h4
chr17	35833921	35838306	4386	-	15240.092801228382	-0.09300803982292517	0.11437768766802063	-0.8131659392597574	0.4161229249195691	0.946249323524424	Tubb5
chr13	75706757	75772364	65608	+	192.80624134071053	-0.22289250897995852	0.2775861562303862	-0.8029669490972958	0.421993837963677	0.9470473627186048	Ell2
chr11	100368958	100397763	28806	-	3355.8484155909305	-0.11861336795205572	0.12718180398408938	-0.9326284439784674	0.35101184200712443	0.9277937506820635	Jup
chr11	100415697	100424824	9128	+	5.291571382041033	-0.30750004469335074	0.951970466794038	-0.3230142692650143	0.7466844355427367	0.99019409495233	Fkbp10
chr11	100441917	100457022	15106	+	5.052399427198859	0.06834889939812026	0.910461240566906	0.0750706305252075	0.9401585153132912	NA	Klhl10
chr5	29473034	29478470	5437	-	1.2593294006594946	-0.7251710092652138	1.6086111739603832	-0.4508056521078681	0.6521296273155596	NA	Mnx1
chr5	29434664	29457843	23180	+	705.906107993908	-0.32124745838251173	0.19589730349752507	-1.6398768775628927	0.10103076941973393	0.7169975659690442	Nom1
chr17	26561489	26656934	95446	+	1237.2741634234694	-0.12224413091970332	0.22389565468370026	-0.5459870630021779	0.5850748300398065	0.9788085802077795	Ergic1
chr11	69851005	69858730	7726	-	309.0020029252405	0.8165565517728282	0.27385635267529546	2.981696585804597	0.0028665594035212952	0.1661524996526381	Tnk1
chr11	69881567	69895539	13973	-	162.2051691249767	0.015285249947937144	0.25769830330376037	0.05931451527610465	0.9527015999520277	0.9988521357470168	Acap1
chr4	136247729	136274898	27170	+	53.19557919721109	-0.6471490429281177	0.32580918958870525	-1.9862823505532954	0.04700198126585247	0.5692074877109318	Tcea3
chr5	87925579	87932665	7087	+	0	NA	NA	NA	NA	NA	Csn3
chr12	40201567	40248504	46938	-	845.2956592956529	-0.15211413030246473	0.3060391992169405	-0.49704132899209535	0.6191599070628186	0.9821192248589793	Ifrd1
chr6	146724995	146778812	53818	+	229.8093417709937	-0.0507115719635585	0.1627847615746731	-0.3115253017113395	0.755401311173446	0.99019409495233	Stk38l
chr6	113307137	113324860	17724	+	1107.1054978446118	0.03643622053812615	0.19177924222511225	0.18999042917980133	0.849316630346234	0.9934702313253594	Brpf1
chr6	34302434	34317478	15045	-	270.24282494038977	-0.19095723691677674	0.257250427083774	-0.7423009519614567	0.45790501518157184	0.9596527054489002	Akr1b3
chr15	102921103	102928814	7712	+	122.78257806951673	-0.2573062803543075	0.20875204540834724	-1.2325928584363408	0.2177277027092876	0.8550664436132298	Hoxc13
chr15	102954427	102957708	3282	+	0.443327604595421	-0.18399152754581083	2.6896250714415353	-0.06840787197421479	0.9454609555825311	NA	Hoxc11
chr15	102990607	102994111	3505	+	4.662636085985271	0.12605723551721	1.0524598656475919	0.1197739121763521	0.9046622482129876	NA	Hoxc8
chr15	102998257	103011881	13625	+	10.726992012172271	-0.012230191786249716	0.7161872522555506	-0.017076807423941312	0.986375341209671	0.9988521357470168	Hoxc6
chr10	75783813	75798584	14772	-	0.5329704120922499	0.3761938732472749	3.0282263702564323	0.12422911211073646	0.9011338726424433	NA	Gstt1
chr10	75774115	75781414	7300	-	68.87009252325133	0.6885497341909348	0.36164491107191093	1.9039386788274777	0.05691817093496499	0.6065287861246692	Gstt3
chr10	75771230	75773414	2185	-	171.0639428132216	0.08740210069802223	0.19478084556999842	0.44872020368456883	0.6536335082559173	0.9850001652251119	Ddt
chr8	109990437	109999803	9367	+	0.2529604697233988	-1.7665070997235124	3.4992536624728174	-0.5048239625118159	0.6136824838226902	NA	Tat
chr8	109947914	109962203	14290	-	95.40066349082399	0.2576730661788861	0.28756956837554076	0.8960373228449108	0.3702328299738416	0.9335156289191744	Marveld3
chr1	121553835	121567989	14155	-	1495.5488789731023	-0.0605797954450649	0.2961104843359403	-0.20458510809207459	0.8378962913293642	0.9934702313253594	Ddx18
chr5	148504635	148552789	48155	-	589.8770441305721	-0.24130665893812492	0.21879863675807182	-1.1028709434096726	0.27008321415276165	0.8911750657594097	Ubl3
chr18	56400337	56503792	103456	+	546.5036088441693	0.03491520993230026	0.3016253448533987	0.11575688359103367	0.9078452226313001	0.9986629336214587	Gramd3
chr13	38644207	38659058	14852	-	686.4436449014476	-0.10220708710734343	0.21164428989276152	-0.4829191808535489	0.6291531220601319	0.9825535815157641	Eef1e1
chr12	112653821	112674884	21064	-	1647.3284924304448	0.09286765863774188	0.2989174852683874	0.31067991407180245	0.7560439683832254	0.99019409495233	Akt1
chr5	136966616	136975858	9243	+	1.0916832975965958	1.8859926335512376	1.9571285811218257	0.9636529003476036	0.33521997539196874	NA	Cldn15
chr7	83642825	83745726	102902	-	0.5005206605820002	0.3481419773312193	2.609101090986682	0.13343368661869776	0.8938504055292406	NA	Il16
chr19	3896050	3907133	11084	-	630.9033772191758	-0.07664217876234351	0.45169510184353556	-0.16967679846325165	0.8652643216080508	0.9934702313253594	Tcirg1
chr11	101070012	101077672	7661	+	95.08311825167078	-0.061199030013865015	0.3931457395346136	-0.1556649961063024	0.8762970898202127	0.9950233908247867	Naglu
chr11	101082565	101086619	4055	+	263.82604652077805	-0.01781135716723598	0.2216183208106892	-0.08036951594110668	0.9359433712096391	0.9988521357470168	Coasy
chr6	29735503	29761365	25863	+	86.74630346251719	0.015263429356525953	0.239145388743587	0.0638248951264182	0.9491096552246989	0.9988521357470168	Smo
chr6	29694222	29718559	24338	+	88.53961995146871	0.15739202547716985	0.259926608706047	0.6055248681952593	0.5448303062691274	0.9731813725675164	Tspan33
chr2	145917479	145935014	17536	-	777.9895150961266	0.019868957412442063	0.16580738869389638	0.11983155617463426	0.9046165838388361	0.9986629336214587	Crnkl1
chr2	145675215	145887616	212402	+	141.2026609116789	0.3913413243446588	0.395987027925121	0.9882680409891086	0.3230213929161365	0.9179494658191706	Rin2
chr7	86718977	86775943	56967	-	0	NA	NA	NA	NA	NA	Folh1
chr9	18292125	18317442	25318	+	686.2753726192398	0.1754987693927372	0.22991383833040951	0.7633240811739556	0.445270143960761	0.9553185353533926	Chordc1
chr10	85938637	85957823	19187	-	1683.8095715947154	-0.22730633690894725	0.14226445689753406	-1.5977732025692446	0.11009346051923696	0.7332307001013911	Rtcb
chr10	85829494	85889096	59603	+	867.0021154798527	-0.2497951868513186	0.3193579704155789	-0.7821792784011665	0.43410922060746504	0.9506735904167559	Pwp1
chr10	86021972	86051873	29902	+	218.40848631640932	-0.1153138837883577	0.2902261509291304	-0.39732423635565467	0.6911283771906732	0.9851025821079598	Fbxo7
chr7	30186936	30198811	11876	-	1856.2442298978217	0.029764094273075487	0.12299913060189237	0.24198621671084852	0.8087908433621277	0.9903835752188638	Capns1
